factor,row_variable,col_variable,mean_corr,p_value,stars,n_months
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,as_偏股混合型基金,0.006230356111412349,0.44416196086432724,,108
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,Ctrl_log_fund_size,0.09523566305586201,8.110607768363774e-22,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,Ctrl_fund_age,-0.06262183081424352,1.5649239869425935e-10,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,FAC_rank_vol_m6_n12_pairwise1,-0.11199344168258987,2.0148199688245103e-12,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,CtrlRetSTR,-0.005699431553154914,0.8558056025944808,,115
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,CtrlRetLTM,0.12025165314419539,0.00010519426355424037,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,CtrlVol,1.0,,,115
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,as_偏股混合型基金,-0.010814513740781474,0.10572254330874267,,108
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,Ctrl_log_fund_size,-0.07809562529816619,7.103103932361446e-13,***,115
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,Ctrl_fund_age,-0.09376558614822718,1.841748395951385e-18,***,115
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,FAC_rank_vol_m6_n12_pairwise1,-0.024643489611971377,0.08372170380175961,*,108
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,CtrlRetSTR,-0.000683179984525104,0.9327582047278745,,108
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,CtrlRetLTM,0.006230356111412349,0.44416196086432724,,108
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,CtrlVol,-0.010814513740781474,0.10572254330874267,,108
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,as_偏股混合型基金,1.0,,,108
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,Ctrl_log_fund_size,0.34032497349655133,3.885887999201232e-40,***,108
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,Ctrl_fund_age,0.37769466560613146,6.191985361602705e-36,***,108
