estimate_date,forward_start,forward_end,year,fund_code,bucket,fund_forward_return,benchmark_5050_return,excess_vs_5050
2025-05-30,2025-06-06,2025-06-27,2025,4648,correct,0.006639748766262832,0.0185953140710573,-0.011955565304794469
2025-05-30,2025-06-06,2025-06-27,2025,4703,correct,0.03055897706610322,0.0185953140710573,0.01196366299504592
2025-05-30,2025-06-06,2025-06-27,2025,1974,correct,0.027439024390244038,0.0185953140710573,0.008843710319186737
2025-05-30,2025-06-06,2025-06-27,2025,5975,correct,0.010418040353422198,0.0185953140710573,-0.008177273717635103
2025-05-30,2025-06-06,2025-06-27,2025,3900,correct,0.006339789449194555,0.0185953140710573,-0.012255524621862746
2025-05-30,2025-06-06,2025-06-27,2025,5974,correct,0.010756794602508002,0.0185953140710573,-0.007838519468549299
2025-05-30,2025-06-06,2025-06-27,2025,971,correct,0.03967065868263453,0.0185953140710573,0.02107534461157723
2025-05-30,2025-06-06,2025-06-27,2025,6353,correct,0.007008126444494112,0.0185953140710573,-0.011587187626563189
2025-05-30,2025-06-06,2025-06-27,2025,4517,correct,0.005022872006458012,0.0185953140710573,-0.013572442064599288
2025-05-30,2025-06-06,2025-06-27,2025,2690,correct,0.0013986013986015955,0.0185953140710573,-0.017196712672455705
2025-05-30,2025-06-06,2025-06-27,2025,2691,correct,0.0012390477033366043,0.0185953140710573,-0.017356266367720696
2025-05-30,2025-06-06,2025-06-27,2025,6586,correct,0.00572589582563765,0.0185953140710573,-0.01286941824541965
2025-05-30,2025-06-06,2025-06-27,2025,4716,correct,0.02252166761561325,0.0185953140710573,0.003926353544555949
2025-05-30,2025-06-06,2025-06-27,2025,3295,correct,0.006138846258012309,0.0185953140710573,-0.012456467813044991
2025-05-30,2025-06-06,2025-06-27,2025,5059,correct,0.0015171798304329798,0.0185953140710573,-0.01707813424062432
2025-05-30,2025-06-06,2025-06-27,2025,2228,correct,0.004723626419159466,0.0185953140710573,-0.013871687651897835
2025-05-30,2025-06-06,2025-06-27,2025,2227,correct,0.005064945674372989,0.0185953140710573,-0.013530368396684311
2025-05-30,2025-06-06,2025-06-27,2025,5082,correct,0.028099652375434436,0.0185953140710573,0.009504338304377136
2025-05-30,2025-06-06,2025-06-27,2025,5083,correct,0.0281730769230768,0.0185953140710573,0.0095777628520195
2025-05-30,2025-06-06,2025-06-27,2025,5970,correct,-0.017976815794240375,0.0185953140710573,-0.036572129865297676
2025-05-30,2025-06-06,2025-06-27,2025,4413,correct,0.008504090062363634,0.0185953140710573,-0.010091224008693667
2025-05-30,2025-06-06,2025-06-27,2025,639,correct,0.00201013808774686,0.0185953140710573,-0.01658517598331044
2025-05-30,2025-06-06,2025-06-27,2025,2562,correct,0.025523717794365908,0.0185953140710573,0.006928403723308607
2025-05-30,2025-06-06,2025-06-27,2025,172,correct,0.030235988200590036,0.0185953140710573,0.011640674129532735
2025-05-30,2025-06-06,2025-06-27,2025,3161,correct,0.003045331941181617,0.0185953140710573,-0.015549982129875684
2025-05-30,2025-06-06,2025-06-27,2025,893,correct,0.01352569882777277,0.0185953140710573,-0.005069615243284531
2025-05-30,2025-06-06,2025-06-27,2025,1720,correct,0.012345679012345512,0.0185953140710573,-0.006249635058711789
2025-05-30,2025-06-06,2025-06-27,2025,5039,correct,0.005536208590052771,0.0185953140710573,-0.01305910548100453
2025-05-30,2025-06-06,2025-06-27,2025,5040,correct,0.005228051198846284,0.0185953140710573,-0.013367262872211017
2025-05-30,2025-06-06,2025-06-27,2025,7138,correct,0.03013217487753006,0.0185953140710573,0.01153686080647276
2025-05-30,2025-06-06,2025-06-27,2025,7137,correct,0.030703661824824202,0.0185953140710573,0.012108347753766902
2025-05-30,2025-06-06,2025-06-27,2025,1718,correct,0.01744337412132224,0.0185953140710573,-0.001151939949735059
2025-05-30,2025-06-06,2025-06-27,2025,6138,correct,0.024913093858632607,0.0185953140710573,0.006317779787575306
2025-05-30,2025-06-06,2025-06-27,2025,4913,correct,0.007306590257879719,0.0185953140710573,-0.011288723813177581
2025-05-30,2025-06-06,2025-06-27,2025,4914,correct,0.007202535292423207,0.0185953140710573,-0.011392778778634094
2025-05-30,2025-06-06,2025-06-27,2025,4505,correct,-0.005632040050062903,0.0185953140710573,-0.024227354121120204
2025-05-30,2025-06-06,2025-06-27,2025,5955,correct,0.007687345446726113,0.0185953140710573,-0.010907968624331188
2025-05-30,2025-06-06,2025-06-27,2025,5956,correct,0.007209642897375135,0.0185953140710573,-0.011385671173682166
2025-05-30,2025-06-06,2025-06-27,2025,124,correct,0.006412043490382047,0.0185953140710573,-0.012183270580675254
2025-05-30,2025-06-06,2025-06-27,2025,117,correct,-0.007249879168680806,0.0185953140710573,-0.025845193239738107
2025-05-30,2025-06-06,2025-06-27,2025,4006,correct,0.006249389708036457,0.0185953140710573,-0.012345924363020844
2025-05-30,2025-06-06,2025-06-27,2025,4005,correct,0.006208213944603802,0.0185953140710573,-0.012387100126453499
2025-05-30,2025-06-06,2025-06-27,2025,4858,correct,0.025498466257668717,0.0185953140710573,0.0069031521866114165
2025-05-30,2025-06-06,2025-06-27,2025,2952,correct,0.006109372671732949,0.0185953140710573,-0.012485941399324352
2025-05-30,2025-06-06,2025-06-27,2025,4084,correct,0.00692537313432795,0.0185953140710573,-0.01166994093672935
2025-05-30,2025-06-06,2025-06-27,2025,4083,correct,0.007214404960648624,0.0185953140710573,-0.011380909110408677
2025-05-30,2025-06-06,2025-06-27,2025,2006,correct,0.017217630853994637,0.0185953140710573,-0.001377683217062664
2025-05-30,2025-06-06,2025-06-27,2025,2317,correct,-0.004043905257076652,0.0185953140710573,-0.022639219328133953
2025-05-30,2025-06-06,2025-06-27,2025,532,correct,0.007189318726463778,0.0185953140710573,-0.011405995344593522
2025-05-30,2025-06-06,2025-06-27,2025,2000,correct,0.008977900552486373,0.0185953140710573,-0.009617413518570928
2025-05-30,2025-06-06,2025-06-27,2025,1044,correct,-0.02551834130781505,0.0185953140710573,-0.04411365537887235
2025-05-30,2025-06-06,2025-06-27,2025,2333,correct,0.049907578558225696,0.0185953140710573,0.031312264487168395
2025-05-30,2025-06-06,2025-06-27,2025,2332,correct,0.05030627871362903,0.0185953140710573,0.031710964642571726
2025-05-30,2025-06-06,2025-06-27,2025,1349,correct,0.033138401559454245,0.0185953140710573,0.014543087488396944
2025-05-30,2025-06-06,2025-06-27,2025,4231,correct,0.03759969616407144,0.0185953140710573,0.01900438209301414
2025-05-30,2025-06-06,2025-06-27,2025,1886,correct,0.03816250222565154,0.0185953140710573,0.01956718815459424
2025-05-30,2025-06-06,2025-06-27,2025,1722,correct,0.028722157092614387,0.0185953140710573,0.010126843021557086
2025-05-30,2025-06-06,2025-06-27,2025,778,correct,-0.01683937823834203,0.0185953140710573,-0.03543469230939933
2025-05-30,2025-06-06,2025-06-27,2025,2335,correct,0.006710480802490704,0.0185953140710573,-0.011884833268566597
2025-05-30,2025-06-06,2025-06-27,2025,2334,correct,0.007141440190438386,0.0185953140710573,-0.011453873880618914
2025-05-30,2025-06-06,2025-06-27,2025,1008,correct,0.02034428794992138,0.0185953140710573,0.0017489738788640796
2025-05-30,2025-06-06,2025-06-27,2025,1043,correct,-2.220446049250313e-16,0.0185953140710573,-0.018595314071057523
2025-05-30,2025-06-06,2025-06-27,2025,6675,correct,-0.02049403880620282,0.0185953140710573,-0.03908935287726012
2025-05-30,2025-06-06,2025-06-27,2025,6676,correct,-0.021097046413502185,0.0185953140710573,-0.039692360484559486
2025-05-30,2025-06-06,2025-06-27,2025,1781,correct,0.0028248587570620654,0.0185953140710573,-0.015770455313995235
2025-05-30,2025-06-06,2025-06-27,2025,1291,correct,0.022115384615384537,0.0185953140710573,0.003520070544327236
2025-05-30,2025-06-06,2025-06-27,2025,5612,correct,0.03739501399813361,0.0185953140710573,0.018799699927076308
2025-05-30,2025-06-06,2025-06-27,2025,1725,correct,-0.009466437177280351,0.0185953140710573,-0.028061751248337652
2025-05-30,2025-06-06,2025-06-27,2025,1403,correct,0.009066183136899442,0.0185953140710573,-0.009529130934157859
2025-05-30,2025-06-06,2025-06-27,2025,5505,correct,-0.02475474465939287,0.0185953140710573,-0.04335005873045017
2025-05-30,2025-06-06,2025-06-27,2025,5506,correct,-0.024993018709857817,0.0185953140710573,-0.04358833278091512
2025-05-30,2025-06-06,2025-06-27,2025,1884,correct,0.027218865489528676,0.0185953140710573,0.008623551418471376
2025-05-30,2025-06-06,2025-06-27,2025,1577,correct,0.0150243040212108,0.0185953140710573,-0.0035710100498465014
2025-05-30,2025-06-06,2025-06-27,2025,746,correct,0.0,0.0185953140710573,-0.0185953140710573
2025-05-30,2025-06-06,2025-06-27,2025,5250,correct,0.06660315260696303,0.0185953140710573,0.048007838535905734
2025-05-30,2025-06-06,2025-06-27,2025,991,correct,0.006232294617563916,0.0185953140710573,-0.012363019453493385
2025-05-30,2025-06-06,2025-06-27,2025,1583,correct,0.02571258907363405,0.0185953140710573,0.007117275002576751
2025-05-30,2025-06-06,2025-06-27,2025,979,correct,0.07607253427686866,0.0185953140710573,0.057477220205811363
2025-05-30,2025-06-06,2025-06-27,2025,925,correct,0.019565217391304346,0.0185953140710573,0.0009699033202470453
2025-05-30,2025-06-06,2025-06-27,2025,955,correct,0.004846867097499263,0.0185953140710573,-0.013748446973558037
2025-05-30,2025-06-06,2025-06-27,2025,4393,correct,0.01719383617193837,0.0185953140710573,-0.0014014778991189303
2025-05-30,2025-06-06,2025-06-27,2025,1490,correct,0.019003931847968447,0.0185953140710573,0.00040861777691114654
2025-05-30,2025-06-06,2025-06-27,2025,4477,correct,0.013297698976598715,0.0185953140710573,-0.005297615094458585
2025-05-30,2025-06-06,2025-06-27,2025,4871,correct,0.07864796930810969,0.0185953140710573,0.06005265523705239
2025-05-30,2025-06-06,2025-06-27,2025,916,correct,0.004293125037266643,0.0185953140710573,-0.014302189033790658
2025-05-30,2025-06-06,2025-06-27,2025,4404,correct,0.024224806201550653,0.0185953140710573,0.005629492130493352
2025-05-30,2025-06-06,2025-06-27,2025,4403,correct,0.02482614742698197,0.0185953140710573,0.00623083335592467
2025-05-30,2025-06-06,2025-06-27,2025,5267,correct,0.005701254275940926,0.0185953140710573,-0.012894059795116375
2025-05-30,2025-06-06,2025-06-27,2025,1463,correct,0.018887722980062804,0.0185953140710573,0.00029240890900550376
2025-05-30,2025-06-06,2025-06-27,2025,1054,correct,0.047085201793721554,0.0185953140710573,0.028489887722664253
2025-05-30,2025-06-06,2025-06-27,2025,251,correct,0.05730659025787932,0.0185953140710573,0.03871127618682202
2025-05-30,2025-06-06,2025-06-27,2025,5662,correct,0.05925559131798308,0.0185953140710573,0.04066027724692578
2025-05-30,2025-06-06,2025-06-27,2025,5663,correct,0.05879835672714839,0.0185953140710573,0.04020304265609109
2025-05-30,2025-06-06,2025-06-27,2025,3069,wrong,0.06435877261998457,0.0185953140710573,0.04576345854892727
2025-05-30,2025-06-06,2025-06-27,2025,3070,wrong,0.06400000000000028,0.0185953140710573,0.04540468592894298
2025-05-30,2025-06-06,2025-06-27,2025,2168,wrong,0.05194150277357501,0.0185953140710573,0.03334618870251771
2025-05-30,2025-06-06,2025-06-27,2025,3984,wrong,0.05054066760695819,0.0185953140710573,0.03194535353590089
2025-05-30,2025-06-06,2025-06-27,2025,3985,wrong,0.050182481751824826,0.0185953140710573,0.031587167680767525
2025-05-30,2025-06-06,2025-06-27,2025,1643,wrong,0.06312049325948377,0.0185953140710573,0.04452517918842647
2025-05-30,2025-06-06,2025-06-27,2025,4925,wrong,0.06112394149345657,0.0185953140710573,0.04252862742239927
2025-05-30,2025-06-06,2025-06-27,2025,4805,wrong,-0.04179194227300065,0.0185953140710573,-0.06038725634405795
2025-05-30,2025-06-06,2025-06-27,2025,1644,wrong,0.0627259778678646,0.0185953140710573,0.0441306637968073
2025-05-30,2025-06-06,2025-06-27,2025,4292,wrong,0.0918342324668957,0.0185953140710573,0.0732389183958384
2025-05-30,2025-06-06,2025-06-27,2025,6926,wrong,-0.04131282992884988,0.0185953140710573,-0.05990814399990718
2025-05-30,2025-06-06,2025-06-27,2025,7130,wrong,-0.001997789679503592,0.0185953140710573,-0.020593103750560893
2025-05-30,2025-06-06,2025-06-27,2025,5105,wrong,0.06919619525452081,0.0185953140710573,0.05060088118346351
2025-05-30,2025-06-06,2025-06-27,2025,5104,wrong,0.06911113399938218,0.0185953140710573,0.05051581992832488
2025-05-30,2025-06-06,2025-06-27,2025,1645,wrong,0.008359456635318452,0.0185953140710573,-0.010235857435738849
2025-05-30,2025-06-06,2025-06-27,2025,1521,wrong,0.11605415860735002,0.0185953140710573,0.09745884453629272
2025-05-30,2025-06-06,2025-06-27,2025,612,wrong,0.03025625192960768,0.0185953140710573,0.01166093785855038
2025-05-30,2025-06-06,2025-06-27,2025,1118,wrong,0.031081081081081097,0.0185953140710573,0.012485767010023796
2025-05-30,2025-06-06,2025-06-27,2025,1726,wrong,-0.021629416005767732,0.0185953140710573,-0.04022473007682503
2025-05-30,2025-06-06,2025-06-27,2025,3745,wrong,0.07484001347254976,0.0185953140710573,0.05624469940149246
2025-05-30,2025-06-06,2025-06-27,2025,549,wrong,0.035782261134374105,0.0185953140710573,0.017186947063316804
2025-05-30,2025-06-06,2025-06-27,2025,4350,wrong,0.018969004537254808,0.0185953140710573,0.0003736904661975071
2025-05-30,2025-06-06,2025-06-27,2025,21,wrong,0.03819139596136978,0.0185953140710573,0.019596081890312478
2025-05-30,2025-06-06,2025-06-27,2025,1028,wrong,0.03584229390680971,0.0185953140710573,0.017246979835752407
2025-05-30,2025-06-06,2025-06-27,2025,1319,wrong,0.03461425638017013,0.0185953140710573,0.016018942309112827
2025-05-30,2025-06-06,2025-06-27,2025,31,wrong,0.039957939011566745,0.0185953140710573,0.021362624940509445
2025-05-30,2025-06-06,2025-06-27,2025,1256,wrong,0.013877811453182343,0.0185953140710573,-0.004717502617874958
2025-05-30,2025-06-06,2025-06-27,2025,4640,wrong,0.055259361475255675,0.0185953140710573,0.036664047404198374
2025-05-30,2025-06-06,2025-06-27,2025,1985,wrong,0.10823838737949165,0.0185953140710573,0.08964307330843435
2025-05-30,2025-06-06,2025-06-27,2025,960,wrong,0.027202838557067066,0.0185953140710573,0.008607524486009765
2025-05-30,2025-06-06,2025-06-27,2025,577,wrong,-0.00934764190906534,0.0185953140710573,-0.02794295598012264
2025-05-30,2025-06-06,2025-06-27,2025,5457,wrong,0.05438813349814575,0.0185953140710573,0.03579281942708845
2025-05-30,2025-06-06,2025-06-27,2025,1541,wrong,0.030748663101604512,0.0185953140710573,0.012153349030547211
2025-05-30,2025-06-06,2025-06-27,2025,1616,wrong,0.03402012458073811,0.0185953140710573,0.015424810509680809
2025-05-30,2025-06-06,2025-06-27,2025,1975,wrong,0.022310513447432845,0.0185953140710573,0.003715199376375544
2025-05-30,2025-06-06,2025-06-27,2025,4148,wrong,0.033279422741975484,0.0185953140710573,0.014684108670918183
2025-05-30,2025-06-06,2025-06-27,2025,5037,wrong,0.04497959996019496,0.0185953140710573,0.02638428588913766
2025-05-30,2025-06-06,2025-06-27,2025,5038,wrong,0.04454732510288073,0.0185953140710573,0.02595201103182343
2025-05-30,2025-06-06,2025-06-27,2025,1039,wrong,0.03034389750505717,0.0185953140710573,0.01174858343399987
2025-05-30,2025-06-06,2025-06-27,2025,3567,wrong,0.06273580493280528,0.0185953140710573,0.04414049086174798
2025-05-30,2025-06-06,2025-06-27,2025,5126,wrong,0.03434450412285339,0.0185953140710573,0.01574919005179609
2025-05-30,2025-06-06,2025-06-27,2025,5968,wrong,0.027204063899471942,0.0185953140710573,0.008608749828414641
2025-05-30,2025-06-06,2025-06-27,2025,5969,wrong,0.02665357368310306,0.0185953140710573,0.00805825961204576
2025-05-30,2025-06-06,2025-06-27,2025,800,wrong,0.0359435173299103,0.0185953140710573,0.017348203258853
2025-05-30,2025-06-06,2025-06-27,2025,2210,wrong,0.06299888421594724,0.0185953140710573,0.04440357014488994
2025-05-30,2025-06-06,2025-06-27,2025,3865,wrong,0.06231203007518804,0.0185953140710573,0.04371671600413074
2025-05-30,2025-06-06,2025-06-27,2025,4959,wrong,0.040222064986665584,0.0185953140710573,0.021626750915608284
2025-05-30,2025-06-06,2025-06-27,2025,1076,wrong,0.07607361963190207,0.0185953140710573,0.05747830556084477
2025-05-30,2025-06-06,2025-06-27,2025,513,wrong,0.08462104488594546,0.0185953140710573,0.06602573081488816
2025-05-30,2025-06-06,2025-06-27,2025,309,wrong,0.015068932350112085,0.0185953140710573,-0.0035263817209452153
2025-05-30,2025-06-06,2025-06-27,2025,1396,wrong,0.06144067796610164,0.0185953140710573,0.04284536389504434
2025-05-30,2025-06-06,2025-06-27,2025,2980,wrong,0.05359477124183032,0.0185953140710573,0.03499945717077302
2025-05-30,2025-06-06,2025-06-27,2025,1811,wrong,0.026769009354761453,0.0185953140710573,0.008173695283704152
2025-05-30,2025-06-06,2025-06-27,2025,1163,wrong,-0.03136396790663731,0.0185953140710573,-0.049959281977694614
2025-05-30,2025-06-06,2025-06-27,2025,978,wrong,0.04433185560481334,0.0185953140710573,0.02573654153375604
2025-05-30,2025-06-06,2025-06-27,2025,1193,wrong,-0.022214817283127908,0.0185953140710573,-0.04081013135418521
2025-05-30,2025-06-06,2025-06-27,2025,1476,wrong,0.042898550724637774,0.0185953140710573,0.024303236653580473
2025-05-30,2025-06-06,2025-06-27,2025,327,wrong,0.061330194231901336,0.0185953140710573,0.042734880160844035
2025-05-30,2025-06-06,2025-06-27,2025,457,wrong,0.09252734178373667,0.0185953140710573,0.07393202771267937
2025-05-30,2025-06-06,2025-06-27,2025,866,wrong,0.04262616364527205,0.0185953140710573,0.024030849574214752
2025-05-30,2025-06-06,2025-06-27,2025,1036,wrong,0.030604982206405396,0.0185953140710573,0.012009668135348095
2025-05-30,2025-06-06,2025-06-27,2025,1678,wrong,0.04213521203088999,0.0185953140710573,0.02353989795983269
2025-05-30,2025-06-06,2025-06-27,2025,5927,wrong,0.037809557028252616,0.0185953140710573,0.019214242957195315
2025-05-30,2025-06-06,2025-06-27,2025,5928,wrong,0.03718644565057927,0.0185953140710573,0.01859113157952197
2025-05-30,2025-06-06,2025-06-27,2025,4236,wrong,0.008991384823746396,0.0185953140710573,-0.009603929247310905
2025-05-30,2025-06-06,2025-06-27,2025,1883,wrong,0.009652235628105021,0.0185953140710573,-0.00894307844295228
2025-05-30,2025-06-06,2025-06-27,2025,61,wrong,0.029215358931552693,0.0185953140710573,0.010620044860495392
2025-05-30,2025-06-06,2025-06-27,2025,793,wrong,0.019489247311827773,0.0185953140710573,0.0008939332407704725
2025-05-30,2025-06-06,2025-06-27,2025,209,wrong,0.1098941603917647,0.0185953140710573,0.0912988463207074
2025-05-30,2025-06-06,2025-06-27,2025,5236,wrong,-0.04110690090710767,0.0185953140710573,-0.05970221497816497
2025-05-30,2025-06-06,2025-06-27,2025,5235,wrong,-0.04078659868900214,0.0185953140710573,-0.05938191276005944
2025-05-30,2025-06-06,2025-06-27,2025,308,wrong,0.029004614370467863,0.0185953140710573,0.010409300299410562
2025-05-30,2025-06-06,2025-06-27,2025,696,wrong,0.006139677666922694,0.0185953140710573,-0.012455636404134607
2025-05-30,2025-06-06,2025-06-27,2025,5006,wrong,0.021894581643936872,0.0185953140710573,0.0032992675728795717
2025-05-30,2025-06-06,2025-06-27,2025,5005,wrong,0.022246065808297688,0.0185953140710573,0.0036507517372403875
2025-05-30,2025-06-06,2025-06-27,2025,1917,wrong,0.05301685891747976,0.0185953140710573,0.03442154484642246
2025-05-30,2025-06-06,2025-06-27,2025,996,wrong,0.03481894150417819,0.0185953140710573,0.01622362743312089
2025-05-30,2025-06-06,2025-06-27,2025,1088,wrong,0.007865168539325618,0.0185953140710573,-0.010730145531731683
2025-05-30,2025-06-06,2025-06-27,2025,1980,wrong,0.03425637572594864,0.0185953140710573,0.01566106165489134
2025-05-30,2025-06-06,2025-06-27,2025,4250,wrong,0.0321016965919767,0.0185953140710573,0.013506382520919402
2025-05-30,2025-06-06,2025-06-27,2025,586,wrong,0.036474164133738274,0.0185953140710573,0.017878850062680973
2025-05-30,2025-06-06,2025-06-27,2025,3834,wrong,0.022099447513812098,0.0185953140710573,0.0035041334427547977
2025-05-30,2025-06-06,2025-06-27,2025,3096,wrong,-0.015029257776409066,0.0185953140710573,-0.03362457184746637
2025-05-30,2025-06-06,2025-06-27,2025,3095,wrong,-0.014405478805053828,0.0185953140710573,-0.03300079287611113
2025-05-30,2025-06-06,2025-06-27,2025,831,wrong,-0.026762156049755292,0.0185953140710573,-0.04535747012081259
2025-05-30,2025-06-06,2025-06-27,2025,4812,wrong,0.03452148437499991,0.0185953140710573,0.01592617030394261
2025-05-30,2025-06-06,2025-06-27,2025,4813,wrong,0.033931832014607366,0.0185953140710573,0.015336517943550065
2025-05-30,2025-06-06,2025-06-27,2025,6868,wrong,0.027748358398644424,0.0185953140710573,0.009153044327587123
2025-05-30,2025-06-06,2025-06-27,2025,20,wrong,0.05216824258232777,0.0185953140710573,0.03357292851127047
2025-05-30,2025-06-06,2025-06-27,2025,3822,wrong,0.010489132393756595,0.0185953140710573,-0.008106181677300706
2025-05-30,2025-06-06,2025-06-27,2025,3823,wrong,0.010205590888921812,0.0185953140710573,-0.008389723182135489
2025-05-30,2025-06-06,2025-06-27,2025,4476,wrong,0.05827193569993261,0.0185953140710573,0.03967662162887531
2025-05-30,2025-06-06,2025-06-27,2025,5983,wrong,0.05848997164759018,0.0185953140710573,0.03989465757653288
2025-05-30,2025-06-06,2025-06-27,2025,4241,wrong,0.042840075098139696,0.0185953140710573,0.024244761027082395
2025-05-30,2025-06-06,2025-06-27,2025,1938,wrong,0.04350282485875678,0.0185953140710573,0.024907510787699483
2025-05-30,2025-06-06,2025-06-27,2025,2872,wrong,0.048686430465172625,0.0185953140710573,0.030091116394115325
2025-05-30,2025-06-06,2025-06-27,2025,2871,wrong,0.04886458209487565,0.0185953140710573,0.030269268023818352
2025-05-30,2025-06-06,2025-06-27,2025,2553,wrong,0.040045766590389054,0.0185953140710573,0.021450452519331753
2025-05-30,2025-06-06,2025-06-27,2025,1637,wrong,0.041846934208563225,0.0185953140710573,0.023251620137505924
2025-05-30,2025-06-06,2025-06-27,2025,1677,wrong,0.09681323114158968,0.0185953140710573,0.07821791707053238
2025-05-30,2025-06-06,2025-06-27,2025,729,wrong,-0.01072821846553973,0.0185953140710573,-0.02932353253659703
2025-05-30,2025-06-06,2025-06-27,2025,6013,wrong,0.02768610194352772,0.0185953140710573,0.009090787872470418
2025-05-30,2025-06-06,2025-06-27,2025,6014,wrong,0.027494401592436102,0.0185953140710573,0.008899087521378801
2025-05-30,2025-06-06,2025-06-27,2025,5004,wrong,-0.05377537035828506,0.0185953140710573,-0.07237068442934236
2025-05-30,2025-06-06,2025-06-27,2025,547,wrong,0.01639344262295106,0.0185953140710573,-0.0022018714481062407
2025-05-30,2025-06-06,2025-06-27,2025,1705,wrong,0.010987208920957503,0.0185953140710573,-0.007608105150099798
2025-05-30,2025-06-06,2025-06-27,2025,4868,wrong,-0.0528963414634146,0.0185953140710573,-0.0714916555344719
2025-05-30,2025-06-06,2025-06-27,2025,1245,wrong,0.011527377521613591,0.0185953140710573,-0.00706793654944371
2025-05-30,2025-06-06,2025-06-27,2025,594,wrong,0.007424593967517268,0.0185953140710573,-0.011170720103540033
2025-06-27,2025-07-04,2025-07-25,2025,4292,correct,0.0801796743402583,0.05246691956498539,0.027712754775272908
2025-06-27,2025-07-04,2025-07-25,2025,3985,correct,0.04193454966695631,0.05246691956498539,-0.010532369898029081
2025-06-27,2025-07-04,2025-07-25,2025,3984,correct,0.04240322219735959,0.05246691956498539,-0.010063697367625801
2025-06-27,2025-07-04,2025-07-25,2025,3070,correct,0.0838509316770184,0.05246691956498539,0.03138401211203301
2025-06-27,2025-07-04,2025-07-25,2025,2168,correct,0.044103547459251935,0.05246691956498539,-0.008363372105733458
2025-06-27,2025-07-04,2025-07-25,2025,4805,correct,0.056584039326430524,0.05246691956498539,0.004117119761445132
2025-06-27,2025-07-04,2025-07-25,2025,3069,correct,0.08419574216439973,0.05246691956498539,0.03172882259941434
2025-06-27,2025-07-04,2025-07-25,2025,1644,correct,0.11784112583122841,0.05246691956498539,0.06537420626624302
2025-06-27,2025-07-04,2025-07-25,2025,4925,correct,0.09489262913522922,0.05246691956498539,0.04242570957024383
2025-06-27,2025-07-04,2025-07-25,2025,6926,correct,0.05422552070864284,0.05246691956498539,0.0017586011436574456
2025-06-27,2025-07-04,2025-07-25,2025,1643,correct,0.11825420230020645,0.05246691956498539,0.06578728273522105
2025-06-27,2025-07-04,2025-07-25,2025,7130,correct,0.07956045828186897,0.05246691956498539,0.02709353871688358
2025-06-27,2025-07-04,2025-07-25,2025,1521,correct,0.06932409012131746,0.05246691956498539,0.01685717055633207
2025-06-27,2025-07-04,2025-07-25,2025,1645,correct,0.03626943005181338,0.05246691956498539,-0.016197489513172014
2025-06-27,2025-07-04,2025-07-25,2025,5105,correct,0.0737119953074592,0.05246691956498539,0.021245075742473807
2025-06-27,2025-07-04,2025-07-25,2025,5104,correct,0.07379576107899788,0.05246691956498539,0.021328841514012487
2025-06-27,2025-07-04,2025-07-25,2025,1719,correct,0.04707884288145214,0.05246691956498539,-0.005388076683533249
2025-06-27,2025-07-04,2025-07-25,2025,612,correct,0.04195385076415947,0.05246691956498539,-0.01051306880082592
2025-06-27,2025-07-04,2025-07-25,2025,1118,correct,0.04193971166448218,0.05246691956498539,-0.01052720790050321
2025-06-27,2025-07-04,2025-07-25,2025,3745,correct,0.056217097016796336,0.05246691956498539,0.003750177451810943
2025-06-27,2025-07-04,2025-07-25,2025,1726,correct,0.03905674281503302,0.05246691956498539,-0.013410176749952374
2025-06-27,2025-07-04,2025-07-25,2025,549,correct,0.07460492466005153,0.05246691956498539,0.022138005095066138
2025-06-27,2025-07-04,2025-07-25,2025,4350,correct,0.05901287553648049,0.05246691956498539,0.006545955971495099
2025-06-27,2025-07-04,2025-07-25,2025,21,correct,0.0989429175475689,0.05246691956498539,0.046475997982583506
2025-06-27,2025-07-04,2025-07-25,2025,1028,correct,0.0761245674740485,0.05246691956498539,0.023657647909063106
2025-06-27,2025-07-04,2025-07-25,2025,4640,correct,0.08202567760342339,0.05246691956498539,0.029558758038437993
2025-06-27,2025-07-04,2025-07-25,2025,1319,correct,0.03260561383612126,0.05246691956498539,-0.01986130572886413
2025-06-27,2025-07-04,2025-07-25,2025,31,correct,0.10465116279069764,0.05246691956498539,0.052184243225712246
2025-06-27,2025-07-04,2025-07-25,2025,1256,correct,0.06489930774071717,0.05246691956498539,0.012432388175731779
2025-06-27,2025-07-04,2025-07-25,2025,5457,correct,0.07958071857113302,0.05246691956498539,0.027113799006147632
2025-06-27,2025-07-04,2025-07-25,2025,577,correct,0.07694061974400657,0.05246691956498539,0.024473700179021174
2025-06-27,2025-07-04,2025-07-25,2025,4148,correct,0.0703148516043588,0.05246691956498539,0.017847932039373404
2025-06-27,2025-07-04,2025-07-25,2025,1541,correct,0.08495460440985747,0.05246691956498539,0.03248768484487208
2025-06-27,2025-07-04,2025-07-25,2025,1975,correct,0.05620328849028389,0.05246691956498539,0.0037363689252984944
2025-06-27,2025-07-04,2025-07-25,2025,960,correct,0.1588946459412781,0.05246691956498539,0.10642772637629272
2025-06-27,2025-07-04,2025-07-25,2025,1616,correct,0.06580166821130695,0.05246691956498539,0.01333474864632156
2025-06-27,2025-07-04,2025-07-25,2025,5037,correct,0.09513379678125888,0.05246691956498539,0.04266687721627349
2025-06-27,2025-07-04,2025-07-25,2025,5038,correct,0.094848813158672,0.05246691956498539,0.042381893593686604
2025-06-27,2025-07-04,2025-07-25,2025,1039,correct,0.09162303664921456,0.05246691956498539,0.03915611708422917
